product_id,clicks,adds_to_cart_from_wishlist,no_of_adds_to_cart,no_of_purchases,popularity_score
7508245,0.12237762237762238,0.07272727272727272,0.08467501490757305,0.014018691588785047,0.0475555141773429
7549600,0.015384615384615385,0.0,0.024448419797257006,0.07009345794392523,0.04605444549246295
7527844,0.05244755244755245,0.01818181818181818,0.02981514609421586,0.056074766355140186,0.045924858089888325
7528121,0.08811188811188811,0.03636363636363636,0.07930828861061419,0.028037383177570093,0.04563776240462172
7548093,0.019580419580419582,0.03636363636363636,0.06380441264162194,0.04672897196261682,0.04517616090659443
7549838,0.05174825174825175,0.0,0.06738223017292785,0.04672897196261682,0.04493460734333992
7502161,0.02097902097902098,0.0,0.014311270125223614,0.07009345794392523,0.04489915669319324
7537533,0.03986013986013986,0.0,0.031007751937984496,0.06074766355140187,0.04488834222765893
7549326,0.03776223776223776,0.01818181818181818,0.033392963625521764,0.056074766355140186,0.04479857087901558
7510049,0.03426573426573427,0.09090909090909091,0.02564102564102564,0.04205607476635514,0.04455991271146383
7532305,0.08391608391608392,0.2,0.044126416219439475,0.0,0.04432970745024872
7533446,0.16573426573426572,0.10909090909090909,0.024448419797257006,0.009345794392523364,0.044030659355867724
7520684,0.043356643356643354,0.05454545454545454,0.027429934406678593,0.04672897196261682,0.043862445951427076
7532293,0.057342657342657345,0.03636363636363636,0.029218843172331546,0.04672897196261682,0.04348847872921288
7532245,0.07132867132867132,0.0,0.057841383422778773,0.04205607476635514,0.04292272454056376
7553453,0.02727272727272727,0.07272727272727272,0.018485390578413835,0.04672897196261682,0.04269113098658264
7532168,0.057342657342657345,0.01818181818181818,0.022659511031604056,0.0514018691588785,0.042571339451827464
7526338,0.07832167832167833,0.10909090909090909,0.08884913536076326,0.004672897196261682,0.04245767879669833
7502624,0.12237762237762238,0.12727272727272726,0.06022659511031604,0.0,0.04233903290625705
7532278,0.046153846153846156,0.09090909090909091,0.0345855694692904,0.03271028037383177,0.04230536405196205
7543032,0.11958041958041958,0.05454545454545454,0.02564102564102564,0.028037383177570093,0.04212985734429991
7536344,0.08741258741258741,0.05454545454545454,0.043530113297555156,0.028037383177570093,0.04147783328814602
7501486,0.08181818181818182,0.07272727272727272,0.045915324985092425,0.02336448598130841,0.04096607787185778
7526552,0.22447552447552446,0.07272727272727272,0.022063208109719738,0.0,0.04061503241207068
7523014,0.08181818181818182,0.05454545454545454,0.027429934406678593,0.03271028037383177,0.04054765693664491
7524795,0.07832167832167833,0.07272727272727272,0.07453786523553965,0.014018691588785047,0.04040805161751557
7532262,0.06993006993006994,0.03636363636363636,0.032796660703637445,0.037383177570093455,0.040349258073386324
7531471,0.05384615384615385,0.09090909090909091,0.046511627906976744,0.02336448598130841,0.040082806072316256
7532299,0.14545454545454545,0.07272727272727272,0.06857483601669648,0.0,0.03947678883536186
7539137,0.15314685314685314,0.07272727272727272,0.03398926654740608,0.009345794392523364,0.039464452848818214
7528854,0.06083916083916084,0.09090909090909091,0.033392963625521764,0.02336448598130841,0.03855793933907463
7528695,0.13776223776223775,0.01818181818181818,0.04889683959451401,0.018691588785046728,0.038449210640678876
7535431,0.0048951048951048955,0.0,0.015503875968992248,0.06074766355140187,0.037868969433854587
7539965,0.014685314685314685,0.01818181818181818,0.025044722719141325,0.0514018691588785,0.03785383107538356
7526213,0.17412587412587413,0.05454545454545454,0.03697078115682767,0.004672897196261682,0.03749759780001374
7500035,0.16433566433566432,0.01818181818181818,0.08407871198568873,0.0,0.037400255629764484
7531033,0.09020979020979021,0.03636363636363636,0.044722719141323794,0.02336448598130841,0.036993638150970135
7515883,0.05314685314685315,0.07272727272727272,0.054859868813357186,0.018691588785046728,0.03646871861396715
7503819,0.18041958041958042,0.07272727272727272,0.01311866428145498,0.004672897196261682,0.03633512306294733
7546984,0.039160839160839164,0.05454545454545454,0.016696481812760882,0.037383177570093455,0.036113518277961595
7524227,0.013986013986013986,0.01818181818181818,0.01490757304710793,0.0514018691588785,0.035938970954353014
7528794,0.15034965034965034,0.03636363636363636,0.057245080500894455,0.004672897196261682,0.03590410632561979
7540826,0.2111888111888112,0.01818181818181818,0.014311270125223614,0.009345794392523364,0.03576135678069127
7502655,0.1958041958041958,0.01818181818181818,0.05307096004770424,0.0,0.03559904800385796
7525743,0.056643356643356645,0.07272727272727272,0.07394156231365534,0.009345794392523364,0.035031871499619165
7545597,0.004195804195804196,0.0,0.01490757304710793,0.056074766355140186,0.03502469372182759
7528554,0.07902097902097902,0.0,0.14072748956469885,0.0,0.03494797760938467
7532201,0.028671328671328673,0.09090909090909091,0.01967799642218247,0.028037383177570093,0.034851381322296156
7545612,0.007692307692307693,0.01818181818181818,0.012522361359570662,0.0514018691588785,0.034748702383768294
7540849,0.02097902097902098,0.03636363636363636,0.15146094215861658,0.0,0.03465103256501027
7500057,0.016083916083916083,0.03636363636363636,0.10971973762671437,0.014018691588785047,0.034479666774765313
7505972,0.06783216783216783,0.07272727272727272,0.04830053667262969,0.014018691588785047,0.034404429677518
7539208,0.1041958041958042,0.0,0.017889087656529516,0.03271028037383177,0.03437078668604152
7541225,0.17482517482517482,0.0,0.029218843172331546,0.014018691588785047,0.034331858439213936
7540755,0.08321678321678322,0.0,0.016696481812760882,0.037383177570093455,0.03427573824205219
7521484,0.023076923076923078,0.09090909090909091,0.01908169350029815,0.028037383177570093,0.03406853250185834
7520089,0.12237762237762238,0.07272727272727272,0.0381633870005963,0.004672897196261682,0.03385250865269286
7540732,0.07202797202797202,0.03636363636363636,0.02385211687537269,0.028037383177570093,0.033682924658299584
7523703,0.05524475524475524,0.07272727272727272,0.08109719737626714,0.004672897196261682,0.03350296503274086
7502891,0.03706293706293706,0.0,0.012522361359570662,0.04672897196261682,0.03325623753628172
7540728,0.07132867132867132,0.05454545454545454,0.023255813953488372,0.02336448598130841,0.03322357537568432
7502396,0.11398601398601399,0.01818181818181818,0.04949314251639833,0.014018691588785047,0.03303518870660749
7543043,0.13566433566433567,0.01818181818181818,0.020274299344066785,0.018691588785046728,0.03302765321420518
7549442,0.213986013986014,0.0,0.025044722719141325,0.004672897196261682,0.03299995063881097
7524008,0.03776223776223776,0.07272727272727272,0.014311270125223614,0.028037383177570093,0.03259454465890741
7511137,0.07272727272727272,0.03636363636363636,0.03041144901610018,0.02336448598130841,0.03229953431980225
7537701,0.02937062937062937,0.0,0.011926058437686345,0.04672897196261682,0.03222019827525696
7502226,0.03566433566433566,0.03636363636363636,0.024448419797257006,0.03271028037383177,0.032054169253290604
7506375,0.03566433566433566,0.16363636363636364,0.03398926654740608,0.0,0.03190601115042406
7539194,0.1076923076923077,0.0,0.015503875968992248,0.028037383177570093,0.0317098689185705
7545571,0.0013986013986013986,0.0,0.11508646392367322,0.018691588785046728,0.031558754227979074
7528428,0.04755244755244755,0.09090909090909091,0.032796660703637445,0.014018691588785047,0.03154231639723397
7553455,0.01818181818181818,0.03636363636363636,0.018485390578413835,0.037383177570093455,0.031519710379298384
7546983,0.05804195804195804,0.0,0.032796660703637445,0.03271028037383177,0.03149245479827817
7542322,0.06923076923076923,0.05454545454545454,0.028622540250447227,0.018691588785046728,0.031287249158659124
7523032,0.024475524475524476,0.03636363636363636,0.012522361359570662,0.037383177570093455,0.031202538578999465
7527224,0.03706293706293706,0.0,0.029218843172331546,0.037383177570093455,0.030966709105464937
7528455,0.043356643356643354,0.05454545454545454,0.013714967203339297,0.028037383177570093,0.03077711842552155
7542719,0.024475524475524476,0.01818181818181818,0.022659511031604056,0.037383177570093455,0.0306480754570893
7522559,0.046153846153846156,0.07272727272727272,0.056648777579010136,0.009345794392523364,0.030643364242711215
7504893,0.03636363636363636,0.0,0.026833631484794274,0.037383177570093455,0.030451615043112057
7500028,0.0937062937062937,0.03636363636363636,0.035181872391174714,0.014018691588785047,0.030388424050735396
7501623,0.025874125874125874,0.03636363636363636,0.02146690518783542,0.03271028037383177,0.030334242302855006
7527787,0.05804195804195804,0.01818181818181818,0.05605247465712582,0.018691588785046728,0.03012006564484679
7533946,0.02727272727272727,0.05454545454545454,0.09421586165772212,0.004672897196261682,0.030111000930701348
7502990,0.09020979020979021,0.01818181818181818,0.01967799642218247,0.02336448598130841,0.030086390608907505
7547417,0.03496503496503497,0.09090909090909091,0.03220035778175313,0.014018691588785047,0.029915499441506344
7526540,0.17062937062937064,0.0,0.022063208109719738,0.009345794392523364,0.02988118122527634
7501753,0.07692307692307693,0.09090909090909091,0.032796660703637445,0.004672897196261682,0.02978257339286709
7521767,0.0965034965034965,0.01818181818181818,0.04293381037567084,0.014018691588785047,0.029740850934117255
7531829,0.1,0.0,0.022659511031604056,0.02336448598130841,0.029421391129931376
7552010,0.045454545454545456,0.01818181818181818,0.031007751937984496,0.028037383177570093,0.02938301106125829
7516438,0.06363636363636363,0.05454545454545454,0.03637447823494335,0.014018691588785047,0.029359636122812907
7508434,0.009790209790209791,0.05454545454545454,0.01311866428145498,0.03271028037383177,0.029270601650216548
7502203,0.028671328671328673,0.01818181818181818,0.011926058437686345,0.037383177570093455,0.02921631871855565
7539969,0.008391608391608392,0.01818181818181818,0.008944543828264758,0.04205607476635514,0.028882644151477375
7503577,0.1048951048951049,0.0,0.03041144901610018,0.018691588785046728,0.02875973029701987
7527220,0.044055944055944055,0.0,0.07036374478234943,0.018691588785046728,0.028631386437798827
7547372,0.02727272727272727,0.01818181818181818,0.022659511031604056,0.03271028037383177,0.02833345812491319
7506176,0.044755244755244755,0.07272727272727272,0.044722719141323794,0.009345794392523364,0.028321084371533772
7507866,0.07412587412587412,0.09090909090909091,0.04114490161001789,0.0,0.02830022192334277
7532365,0.039160839160839164,0.03636363636363636,0.013714967203339297,0.028037383177570093,0.027885811114935943
7540882,0.15174825174825174,0.0,0.007155635062611807,0.014018691588785047,0.027562814041136547
7506482,0.06713286713286713,0.05454545454545454,0.03875968992248062,0.009345794392523364,0.027560112852989677
7532279,0.046153846153846156,0.01818181818181818,0.020274299344066785,0.028037383177570093,0.027529270255079737
7540749,0.07622377622377623,0.0,0.01311866428145498,0.028037383177570093,0.02748131506094248
7541222,0.17412587412587413,0.0,0.020274299344066785,0.004672897196261682,0.02732793777001129
7511447,0.03706293706293706,0.0,0.02146690518783542,0.03271028037383177,0.026914738460495243
7506857,0.1867132867132867,0.01818181818181818,0.01073345259391771,0.0,0.02685701326135705
7519351,0.06923076923076923,0.01818181818181818,0.01490757304710793,0.02336448598130841,0.026693091705390297
7507826,0.03496503496503497,0.05454545454545454,0.011329755515802028,0.02336448598130841,0.02668145482805786
7539176,0.032867132867132866,0.01818181818181818,0.009540846750149075,0.03271028037383177,0.026639797764613605
7508730,0.03426573426573427,0.07272727272727272,0.042337507453786526,0.009345794392523364,0.026624434919775165
7540815,0.1839160839160839,0.0,0.008348240906380441,0.004672897196261682,0.026356006915297533
7536061,0.015384615384615385,0.07272727272727272,0.02385211687537269,0.018691588785046728,0.026312226448691557
7501151,0.019580419580419582,0.0,0.01490757304710793,0.037383177570093455,0.026272605274297048
7533648,0.06783216783216783,0.03636363636363636,0.028622540250447227,0.014018691588785047,0.026081324515897404
7531731,0.008391608391608392,0.0,0.00655933214072749,0.04205607476635514,0.02606702047324175
7534202,0.011888111888111888,0.07272727272727272,0.024448419797257006,0.018691588785046728,0.025997916693252625
7502316,0.03566433566433566,0.03636363636363636,0.032796660703637445,0.018691588785046728,0.02560499586529815
7531693,0.05034965034965035,0.07272727272727272,0.04054859868813357,0.004672897196261682,0.025590334108031767
7527555,0.06993006993006994,0.03636363636363636,0.024448419797257006,0.014018691588785047,0.025580794771042525
7528220,0.04195804195804196,0.05454545454545454,0.04293381037567084,0.009345794392523364,0.025275547751388197
7501885,0.03146853146853147,0.10909090909090909,0.024448419797257006,0.004672897196261682,0.025174266572011446
7503857,0.016783216783216783,0.01818181818181818,0.011926058437686345,0.03271028037383177,0.02512936830227095
7523440,0.057342657342657345,0.05454545454545454,0.016696481812760882,0.014018691588785047,0.025046812498254942
7531448,0.03496503496503497,0.0,0.011926058437686345,0.03271028037383177,0.024938759024612716
7542774,0.01048951048951049,0.0,0.01311866428145498,0.037383177570093455,0.024852423761802377
7532167,0.02937062937062937,0.0,0.01490757304710793,0.03271028037383177,0.024801956077410744
7538569,0.03776223776223776,0.01818181818181818,0.08407871198568873,0.004672897196261682,0.02477663696731104
7502981,0.0986013986013986,0.01818181818181818,0.057841383422778773,0.0,0.024729285420977458
7503649,0.11538461538461539,0.01818181818181818,0.0017889087656529517,0.014018691588785047,0.02459003735718752
7527442,0.012587412587412588,0.05454545454545454,0.028622540250447227,0.018691588785046728,0.024451107262811703
7540821,0.013286713286713287,0.01818181818181818,0.010137149672033392,0.03271028037383177,0.024384361298008125
7509007,0.04755244755244755,0.0,0.014311270125223614,0.028037383177570093,0.024236394330666232
7539164,0.01818181818181818,0.01818181818181818,0.005366726296958855,0.03271028037383177,0.024113744495063198
7549369,0.01818181818181818,0.03636363636363636,0.00655933214072749,0.028037383177570093,0.024061814962594838
7517803,0.039160839160839164,0.07272727272727272,0.05307096004770424,0.0,0.0238489410616015
7519294,0.05384615384615385,0.0,0.08109719737626714,0.004672897196261682,0.023794465688035997
7540496,0.011888111888111888,0.01818181818181818,0.007751937984496124,0.03271028037383177,0.02378487042212627
7502098,0.05874125874125874,0.01818181818181818,0.035181872391174714,0.014018691588785047,0.023783656944874648
7536027,0.06153846153846154,0.05454545454545454,0.05008944543828265,0.0,0.023626341104087283
7550296,0.015384615384615385,0.01818181818181818,0.01908169350029815,0.028037383177570093,0.023600461835392647
7500056,0.016083916083916083,0.09090909090909091,0.03875968992248062,0.004672897196261682,0.023516793737905523
7500011,0.10839160839160839,0.03636363636363636,0.031007751937984496,0.0,0.02345042319052608
7521531,0.025174825174825177,0.0,0.03875968992248062,0.02336448598130841,0.02329813851189176
7556838,0.006993006993006993,0.0,0.07990459153249851,0.014018691588785047,0.023228939729766418
7532199,0.03006993006993007,0.01818181818181818,0.08050089445438283,0.004672897196261682,0.023202226145256414
7531694,0.011188811188811189,0.07272727272727272,0.008944543828264758,0.018691588785046728,0.02311398776236832
7547328,0.01818181818181818,0.12727272727272726,0.023255813953488372,0.0,0.023088100333668562
7540883,0.08881118881118881,0.01818181818181818,0.04054859868813357,0.004672897196261682,0.023077379563890516
7537157,0.055944055944055944,0.0,0.031604054859868815,0.018691588785046728,0.023067301974403185
7540884,0.13146853146853146,0.03636363636363636,0.012522361359570662,0.0,0.02289761435859724
7514027,0.11958041958041958,0.03636363636363636,0.01967799642218247,0.0,0.02275496027507626
7536781,0.015384615384615385,0.0,0.012522361359570662,0.03271028037383177,0.022683322558007236
7504416,0.01048951048951049,0.07272727272727272,0.03577817531305903,0.009345794392523364,0.022570525825524115
7503448,0.08321678321678322,0.03636363636363636,0.02802623732856291,0.004672897196261682,0.02252597092874494
7521828,0.0,0.0,0.007155635062611807,0.037383177570093455,0.02250972843680793
7502020,0.04895104895104895,0.01818181818181818,0.01967799642218247,0.018691588785046728,0.022454774024405627
7538520,0.05384615384615385,0.03636363636363636,0.0172927847346452,0.014018691588785047,0.02234757631340429
7539201,0.0965034965034965,0.0,0.01490757304710793,0.014018691588785047,0.02229523183102475
7538149,0.0048951048951048955,0.0,0.002385211687537269,0.037383177570093455,0.022239111633863
7556836,0.0034965034965034965,0.0,0.06201550387596899,0.018691588785046728,0.02222893088223432
7531662,0.028671328671328673,0.01818181818181818,0.016100178890876567,0.02336448598130841,0.022013425145121376
7522612,0.012587412587412588,0.01818181818181818,0.011926058437686345,0.028037383177570093,0.02197078283480504
7501332,0.014685314685314685,0.01818181818181818,0.025044722719141325,0.02336448598130841,0.021940603557631375
7524332,0.033566433566433566,0.03636363636363636,0.013714967203339297,0.018691588785046728,0.02190622743412004
7535368,0.01048951048951049,0.0,0.011329755515802028,0.03271028037383177,0.021877196238892425
7507176,0.006293706293706294,0.01818181818181818,0.015503875968992248,0.028037383177570093,0.021857257386280055
7506376,0.05524475524475524,0.03636363636363636,0.02802623732856291,0.009345794392523364,0.021802302973877752
7553457,0.014685314685314685,0.0,0.007751937984496124,0.03271028037383177,0.021737531246830463
7528840,0.019580419580419582,0.01818181818181818,0.020274299344066785,0.02336448598130841,0.021669986754686447
7553449,0.039160839160839164,0.0,0.020274299344066785,0.02336448598130841,0.021648171104086174
